Time,Signal,BPM,Emotion
18:20:55,503,55,40.0
18:20:56,503,55,36.666666666666664
18:20:57,501,55,36.666666666666664
18:20:58,503,56,36.666666666666664
18:20:59,514,56,36.666666666666664
18:21:0,516,56,36.666666666666664
18:21:1,507,56,36.666666666666664
18:21:2,506,56,36.666666666666664
18:21:3,509,56,40.0
18:21:4,505,56,36.666666666666664
18:21:5,499,57,36.666666666666664
18:21:6,504,57,33.33333333333333
18:21:7,531,57,30.0
18:21:8,558,57,26.666666666666668
18:21:9,502,57,26.666666666666668
18:21:10,500,57,23.333333333333332
18:21:11,501,57,23.333333333333332
18:21:12,501,57,23.333333333333332
18:21:13,500,57,26.666666666666668
18:21:14,501,56,23.333333333333332
18:21:15,502,56,23.333333333333332
18:21:16,499,55,23.333333333333332
18:21:17,501,54,23.333333333333332
18:21:18,565,54,20.0
18:21:19,503,54,20.0
18:21:20,499,53,20.0
18:21:21,502,53,20.0
18:21:22,506,53,23.333333333333332
18:21:23,552,55,26.666666666666668
18:21:24,494,56,26.666666666666668
18:21:25,529,56,26.666666666666668
18:21:26,500,56,23.333333333333332
18:21:27,502,55,26.666666666666668
18:21:28,506,55,30.0
18:21:29,510,56,33.33333333333333
18:21:30,516,56,36.666666666666664
18:21:31,538,56,40.0
18:21:32,503,56,40.0
18:21:33,500,55,43.333333333333336
18:21:34,500,53,43.333333333333336
18:21:35,516,51,43.333333333333336
18:21:36,550,49,43.333333333333336
18:21:37,503,49,43.333333333333336
18:21:38,500,49,40.0
18:21:39,501,49,40.0
18:21:40,518,49,40.0
18:21:41,496,48,40.0
18:21:42,529,48,40.0
18:21:43,500,48,40.0
18:21:44,499,49,40.0
18:21:45,504,49,40.0
18:21:47,500,49,40.0
18:21:48,490,50,36.666666666666664
18:21:49,523,51,33.33333333333333
18:21:50,490,51,33.33333333333333
18:21:51,541,52,30.0
18:21:52,591,52,30.0
18:21:53,522,54,33.33333333333333
18:21:54,511,56,36.666666666666664
18:21:55,498,58,40.0
18:21:56,497,59,40.0
18:21:57,526,57,40.0
18:21:58,511,57,40.0
18:21:59,505,57,40.0
18:22:0,506,57,40.0
18:22:1,508,56,40.0
18:22:2,516,55,40.0
18:22:3,527,53,36.666666666666664
18:22:4,505,53,36.666666666666664
18:22:5,506,51,33.33333333333333
18:22:6,506,49,30.0
18:22:7,513,48,26.666666666666668
18:22:8,529,49,30.0
18:22:9,504,49,30.0
18:22:10,502,48,30.0
18:22:11,503,48,33.33333333333333
18:22:12,515,47,36.666666666666664
18:22:13,529,48,36.666666666666664
18:22:14,501,48,36.666666666666664
18:22:15,500,48,40.0
18:22:16,504,48,43.333333333333336
18:22:17,502,48,43.333333333333336
18:22:18,515,48,43.333333333333336
18:22:19,527,49,46.666666666666664
18:22:20,535,50,46.666666666666664
18:22:21,505,52,50.0
18:22:22,502,55,53.333333333333336
